"review_id","star_rating","review_text","afinn_score","Sentiment"
135652,4,"This coffee is good, but I don't like the flavor as much as Starbuck's Sumatra.  It certainly can't compete at the same price as Starbucks.  I'd rather pay $11 per pound for Starbucks Sumatra than $10 (with Subscribe and Save) for this company's roast.  It was good while it lasted at half the SBUX price point, but I never thought it really competed with the old Seattle Stop Sign.<br /><br />I'm going to try this company before shelling out the full $11 per pound at SBX:  http://www.amazon.com/Indonesian-Sumatra-Mandheling-Whole-16-ounce/dp/B00486R24E/ref=sr_1_1?s=grocery&ie=UTF8&qid=1300373343&sr=1-1<br /><br />By the way, I'm sure it's all part of the Subscribe and Save terms and conditions, but I believe the vendor should notify you when the price changes on a subscription item.  I almost think it would be better for them to cancel a subscription for a product when they double the price that was the basis for the original agreement. I'm glad I caught it this time and cancelled the subscription.<br /><br />There was another hiccup on S&S.  This company ""cancelled"" a scheduled shipment last time because it needed me to update my address--which had not changed.  Then when I set it back up, I got and was charged for TWO shipments within a couple days of each other.  I didn't mind too much because I was going to buy it later anyway, but I certainly didn't intend on a double-shipment for an address change that hadn't actually happened.  Maybe it was their change from UPS to USPS that caused the error.  Fine.  But why is the product NOW doubled in price without notice for subscribers?<br /><br />I still give their coffee beans 4 stars.",10,"Positive"
535194,5,"My doctor prescribed yogurt for my diet. For most people that would be fine, but the texture gags me! Using Cocoa Beach as a topping, however, has turned the ""punishment"" to ""pleasure."" I love this stuff!",8,"Positive"
382180,5,"Zevia Twist tastes so refreshing. The flavor from natural oils of lemons and limes really comes through. I'm a water drinker because soda just never quenched my thirst. But this stuff does. And it's healthy - none of the artificial sweeteners, colors and flavors - chemicals - in all the regular diet sodas. You have to try it to believe it.",3,"Positive"
519160,4,"This is my favorite flavor of the Think Thin bars that I have tried so far.",2,"Positive"
245718,5,"My variety pack consisted of no more than 3 of the same k cup.  The product description given in the possibilities for k cups was accurate.  I did not get all of the options listed (it clearly states that you *may* receive those k cups) but I also did not get anything that was not listed.  There were no surprises.  It arrived within 2 days (I have Amazon Prime).  This was a good option for me as a new coffee drinker to learn what I liked at a good price.  I highly recommend this variety pack.",9,"Positive"
302222,5,"i was honestly a little afraid to try this tea because it gets so many mixed reviews in general and especially after reading about pu-erh's fermentation process.  But I am so glad that i didn't let all of that discourage me.  This is a very smooth, rich, full-bodied tea that satisfies someone like me who drinks lots of bold dark coffee.  It definitely has a very earthy taste that is very invigorating any time of the day.  I used to think that black tea was my favorite but that has definitely changed!!  What makes this specific brand better as well is the fact that the seller is extremely fast at shipping the item!!",11,"Positive"
127598,4,"these candies remind me of vietnamese coffee, which is pretty strong and sweet at the same time. i don't really like drinking vietnamese coffee because of the overpowering flavor and richness from the condensed milk, but the candy is very smooth and good. $3-4 on amazon is expensive. my local asian market has them for $1.50-$2. but there's a lot in the bag!",10,"Positive"
557154,5,"Who knew dog food could be this delicious, this nutritious, this fun to serve? How can you go wrong with a product named ""Stella & Chewy's"" -- the name alone makes you want to hug the package.<br /><br />But dogs can't read. So the real test came when I opened the package and popped out the dry, puck-sized wafer and put it in front of Madeleine, our 4.5 lb Papillon. Madeleine gobbled it down like she hadn't had a thing to eat in months. Sold.<br /><br />What's in the wafers? Freeze-dried, RAW farm raised chicken with no imitation anything. It's also CERTIFIED safe raw and pathogen free food.<br /><br />Do I trust those words? In today's FDA-scammed market, they aren't what they used to be.  And yet, the whole package just seems to ooze with clues this company is ethical, responsible, progressive, and aware of the potential damage ""ordinary"" dog food brings to the table. I just have a feeling this company knows more about perfecting the domestic dog diet than I do.<br /><br />This stuff is ""Made in Wisconsin"" according to the emblem on the front, but there's French writing all over the place. That's because Stella & Chewys' LLC is exporting their gourmet dog food to France, complying with French law by pointing out that it is indeed ""Fabrique aux Etats-Unis"" and it is ""Nourriture pour chiens"".<br /><br />Given the exchange rate and the shipping costs, by the time it reaches the Left Bank, it must cost a bundle.  And worth every Franc.<br /><br />Botttom line: I think these people at Stella & Chewy's care about the same things I care about. That may be irrelevant in the business world.  Profits are hard enough to come by these days.<br /><br />But they aren't cutting any corners in Chewy's Chicken Dinner.  Because it's a healthy blend of this, that and the other thing, it's even healthier than, say, pure Chicken or Steak right off the dinner table.  This has fruits and vegetables mixed in (organic blueberries, apples, carrots, squash, beets, broccoli, cranberries and pumpkin seeds).  That's important for a happy, healthy dog.  No wonder Madeleine is hooked.",22,"Positive"
178823,5,"This is a great tasting and handy product for those who must follow a gluten free diet. Requires no refrigeration so easy to pack, etc.",4,"Positive"
175790,5,"These are much smaller than sardines and herrings. RIGA SPRATS are sold by the country of LATVIA. Do not have the strong smell or taste of sardine at all and that is why a pound of sardine cost less than $2.00 dollars and sprats cost more which is the same as herrings from Germany. Herrings and sardines are bigger and packaged mostly in Morocco and Germany. Latvia joined the EU food lately so you need to check the expiration date on the cans since they used to sell expired cans which I got myself. I consume these and few other brands. Sprats do not feed on anything big so not only they do not have mercury but more importantly since sprats are so small and feed on plankton which is the same food for whales, it is probably one of the healthiest fish out there. Comes from cold waters of Baltic sea. Approximately some 27 count of fish in a can, smoked in vegetable oil. I love the sprats itself but each can has some 1000 MG of sodium which is not low so I drain the oil since vegetable oil is unhealthy, regardless of the type specified, and never trust when they claim olive oil either, to get ride of the oil and the unhealthy salt and then consume the fish. It goes well with crackers unlike sardines. It is excellent with salads as well... A very healthy wild fish with true fish qualities. Bravo.",10,"Positive"
169347,5,"always fabulous.  i can not only read the ingredient list, but they taste as sweet as regular fruit roll up type treats.  they are filling and full of fruity goodness.",9,"Positive"
114598,5,"Good Health Avocado chips with light sea salt are fantastic!  These chips are available in health food grocery stores, but they cost much less if you buy them here.  My dad doesn't like avocado and he's a very picky eater, but he even loves these chips -- and only three ingredients -- potatoes, avocado oil, and light sea salt.  If you're trying to eat healthy, but love a good chip, these are the chips for you.  I've also tried the sweet potato chips from this company and they are good if you like sweet potato chips. Love these chips!",29,"Positive"
28325,4,"Nigella Lawson's recipe for Keralan Fish Curry calls for tamarind paste: I chose this one and made the recipe. It was beautiful, simple to make and delicious.",3,"Positive"
158252,5,"Excellent value, very fast shipping. Colors add a pearl sheen to already colored buttercreme, fondant, or whipped topping. Made everything look like a proffesional finish.",5,"Positive"
128011,5,"Culinary Teas gets customer service. I got my tea earlier than expected--it was fresh w/a v. Floral flavor. The company even sent a sample of another flavor of tea. I've ordered from them again & will continue to do so!",1,"Positive"
356571,2,"I normally bake from scratch, so that could be part of my dissatisfaction, but I thought the muffins tasted like bisquick (Which we stopped using years ago when we learned to make pancakes and waffles from scratch) . It was easy to tell they came from a mix and not from scratch because of this. I used whole milk (like the directions called for) and will not be buying this product again. They taste OK, but not great. Convenient, sure, but you get out of it what you put in to it.",7,"Positive"
543187,5,"I've been buying CC Dark Roast instant for a long time and I love it!  It is by far the best instant on the market.  The instant comes in very handy when I don't want to brew a lot of coffee or when I only want one cup.  It's easy to adjust the flavor to your own personal taste according to the size mug used and it has a very rich coffee flavor without the ""bite.""<br /><br />One of my favorite ways to use it: I heat 16 oz. fat free milk to boiling in microwave; add 2 tablespoons of sugar free coffee flavoring (fav is white chocolate, but vanilla and/or caramel is good, too!); and 2 heaping teaspoons of the instant coffee.  This is a really good alternative to Starbucks' more higher priced lattes and I don't have to make a trip to Starbucks to get it!!",21,"Positive"
10938,5,"I love this product and can't find it locally. Thanks Amazon I turn to you for help when I can't find things in my community.",7,"Positive"
338872,5,"Six cases of Barry's Gold Blend might seem to be a lot of tea for someone who only drinks about two cups a week.  But great to share among friends and family.<br /><br />I had a wonderful friend from England, who taught me about afternoon tea.  Sampled some of his variedly English/Irish teas.  PG Tips and Typooh had a nice mild flavor but it was missing something.  Then he introduce me to Barry's Tea..  A stronger taste but not overwhelming the pallet. A black tea aroma with some light hint of spice.  Great with some milk, sugar, yummy Biscuits, Scones and Finger Sandwiches.",17,"Positive"
400723,5,"This tea is very refreshing iced and makes a great anytime treat hot! Love it and can't wait to try the others in Zhena's tropical collection!",6,"Positive"
70402,5,"I love these Pearls. I was very skeptical at first, not sure what effects the minute ones vs. the regular ones had on the taste. I'm happy to say that it had none. They taste the same as far as I can tell, and I have had these drinks for years, these stores are everywhere here in Irvine - California. If you like that more tender leave them in the boiling water for 9 minutes instead of 5.<br />Side note; when you drain them, make sure you put some honey on top and stir it in, the better the honey the better the sweetness of the pearl.<br />The only thing I don't like is that the shipping os so expensive.",15,"Positive"
191194,1,"With the fact that the title of the tea says COCOA, I was truly hoping for a warm and yummy chocolate tasting tea with a hint of spice - however, the first time I brewed a cup with 1 tea bag - it tasted very very bland and then I tried it with 2 tea bags and sure it tasted slightly better. I enjoy putting a drop of milk into my non-herbal teas, and basically with or without the tinsy drop of milk this tea tasted like blandly flavored water; a very vague essence of chocolate. Very disappointing. I let the tea sit out for hours (I had forgotten about it) and since there was no milk in it and I was curious so I took a sip and I must say it did taste even better ... but still, I don't want to wait hours and hours for even a slightest bit of flavor from my tea ... although I am thinking of trying it as an iced tea - almost like an iced chai tea. We shall see. I love Yogi Tea and I drink many of their teas - however, this Cocoa Spice is by far not my favorite ...",15,"Positive"
100928,4,"The product is good for on the go cold or room temp but I'm amazed how much sodium is in there! 600mg!  The taste is decent (although I can taste all the sodium) and it has texture to feel satisfied.  Too many addititives for me.  Good for once in a while but not everyday.  I will consider my options.",10,"Positive"
44941,2,"I bought this based on the great reviews. I appreciate that it's super healthy, but it tastes very bland and the texture is rock hard (think grape nuts w/ hard raisins). I feel like I'm going to lose my fillings w/ every bite. I tried soaking it in milk for a few minutes but to no avail. The box suggests serving it either cold or hot after cooking it over the stove. I can see why it should be cooked soft.<br /><br />I really wanted to like this cereal but I don't. My husband hates it too. We're wondering how we're ever going to finish all 6 boxes (I'm mixing it w/ other cereals for now).",5,"Positive"
553825,4,"I've been drinking this for a couple of years now. To my tastes it's about right. To me, the ""doughnut shop"" stuff is just coloured water. I like Starbucks original blend, but it just gets to be too much every day. This seems to fit in the right place. I've tried some of the other Coffee Bean Direct beans including one that I just didn't like at all. I found Amazon and Coffee Bean Direct very good to deal with in rectifying the situation and even sending a sample of a couple of other beans for me to try.",8,"Positive"
278126,5,"I tried to feed my dog EVO red meat small bites because I wanted the best for him, but after a month it just had too much protein in it. He was gassy a lot and had soft stools. Sometimes even diarrhea. So I switched to this because Royal Canin also makes a special dog food for pugs. So in a couple of months when he's old enough I will switch him over to Pug 25. There are a couple of ingredients that I don't agree with like corn meal and beet pulp, the rest of the ingredients seem okay. After the switch to Royal Canin he is doing great. His stools firmed up and the gas was gone. He's happy and healthy and I'm happy with the food switch.",17,"Positive"
14638,4,"This coffee is pretty good. One of the better Keurig coffees. I've tried many of them and a lot I find to be weak. This is more comparative to a brewed coffee.",4,"Positive"
168487,5,"Douwe Egberts makes some of the most delicious European coffee. When the Senseo Single Serve Coffee Maker was created, these single use, disposable coffee 'pods' fit together like hand in glove. 5,000,000 European coffee lovers cannot be wrong...Senseo Douwe Egberts is outstanding, fresh tasting coffee, and each imported 4 pack, (72 Single-Serve pods), comes attractively packaged in a resealable pouch.<p>Medium roast is apt to be a particular favorite for American coffee tastes. It has a rich, full-bodied flavor, neither bitter nor astringent. The Senseo coffee machine can make 1 4 oz cup, 2 4 oz cups, or a single 8 oz cup at a time. The self-contained pods use a tea bag filter-type paper and are approximately 2&quot; in diameter.<p>Right now, the price averages 25 cents per 4 ounce cup. The Senseo makes it with a bit of frothe on the top, and this medium roast coffee is fine straight up, or try it with a little sweetner and a dollop of Hazelnut creamer as I do.<p>I do envision the price point coming down a bit, as the Senseo system becomes the US equivalent of the European sensation. Douwe Egberts recommends using your pods within 2 weeks, however, I've had good luck storing the extras in the freezer section of my refrigerator with no dicernable flavor change.",21,"Positive"
69323,5,"Careful..As a  big time winter Red tea drinker who loves her own hive's honey, I was nonplussed at how wonderful and spicy this is. A perfect addition to a nice cuppa.",13,"Positive"
187996,5,"The <a href=""http://www.amazon.com/gp/product/B000EPUPSS"">Brewer's Yeast</a> is for my cats. Every day I sprinkle a little onto their food. They like the taste of the yeast and regard it as a special treat. The yeast provides them with extra B vitamins.<br /><br />One of the vitamins in the yeast is vitamin B1, thiamine. Many people believe that thiamine repels fleas. This has not been proved. However, since the cats like the yeast, they get in on their food. One 18 ounce bottle seems to last forever. Also, they do not have fleas.",5,"Positive"
551373,5,"How great to munch on at such a good price.  Cheaper than grocery stores.",6,"Positive"
12395,5,"I have been using spike seasoning for about six years.  And I think it is just great, I use it on almost all meats, in soups and stews, on caserolls.",3,"Positive"
212287,5,"My family tried plain and raisin cinnamin, they are better than regular bagels and have less calories, fat, etc.  We have bought about 7 bags since trying them.",2,"Positive"
451249,5,"This is the best tasting of the various coconut oils that I have tried. And, unlike some of the others, this one doesn't burn the back of my throat.",3,"Positive"
325973,5,"This wonderful spice makes it easy to put a different spin on your seafood cooking because it's an incredibly easy spice to use. It contains wine solids and very little salt (yeah!). We've bought these small 1-ounce packets for years, so we were very happy when we accidentally stumbled upon the big restaurant/institutional-sized jars <a href=""http://www.amazon.com/gp/product/B001EQ5158"">Cajun King New Orleans Style Barbecue Shrimp Seasoning Mix, 20-Ounce Plastic Containers (Pack of 2)</a>. They were a great bargain compared to the packets, but we wondered if the ingredients were the same? Turns out they're slightly different (e.g., jars have sauterne wine, packets have chablis), but thankfully, the tastes are actually identical.<br /><br />Both the jars and the packets have cooking instructions that recommend completely covering the seafood with a layer of pepper. (Maybe to make it 'cajun hot'?) Yikes! No thanks, here's our recipe; toss your crab, shrimp, scallops, vegetables, etc...into a baking dish. Melt 1 stick of butter and pour it over the seafood. Generously sprinkle on the spice. (Additional seasonings are optional; salt, pepper, garlic, onions & lemon slices). Bake for 25-30 minutes at 375 degrees. Done & Delicious! Enjoy...<br /><br />If you're going to make this dish often, get the big jars and save big money!<br /><br />Please check out the photos we've uploaded.",24,"Positive"
89165,5,"I received my first order a few days ago... originally bought it in the smaller, 15 oz size, thinking that I would mostly use it topically. But then I read in one of the reviews that it is great on popcorn, and decided to give it a try. It was delicious! I found myself licking the spoon- it's really true, what others have stated- the flavor is clean and fresh. Amazing! Since then, we have had it in eggs, and toast, anywhere we can... Try it in your fried potatoes- simply delicious. My dog even gets some in her food too- she loves it, and it's great for her coat!<br /><br />Of course, the way it feels on the skin is simply fantastic. A note about the ""smell"": to my nose, it does have a faint coconut odor that fades once it is applied to the skin- it is not the overwhelming- and probably synthetic- aroma that comes from sun tan lotions, or ""Skin Trip"" Lotion (for those of you familiar with it.<br /><br />As for the flavor it lends to food, I find it to be subtle, not overwhelming at all. I can't think of any foods off hand that I would not use it in- and trust me, I know my way around the kitchen... I am sure it would be delicious in baked goods as well.<br /><br />Finally, it has been mentioned in other reviews before, but I think it bears repeating: I ordered my first shipment in January. Since the melting point for this product is (I think it was) 74 degrees, it is worth noting that if you live in a hot climate, and your order is placed during summer months, I can see that there might be a higher risk of product leakage. I will definately factor that in when it comes to re-ordering.<br /><br />Oh, and speaking of re-ordering, I guess I do have one more thing to add: If you are considering which size to get, consider: I ordered the 15 oz (x2) pack, and realized that I will need to order a MUCH larger size next time, as I will be using this for cooking and lotion, etc. If you are just planning to use topically, then I am sure that the 15oz size will be perfect to start!<br /><br />Enjoy! We are thrilled with this product, and will order again soon!",30,"Positive"
37818,5,"My mom bought these on a trip to Hawaii a few years ago and shared them with all of us.  They were so good and went fast.  I wanted to get her more and was so excited to find them here.  Shipping was fast.  However they leave box on doorstep. So keep warm weather in mind if you wont be home at time of delivery.",7,"Positive"
334339,5,"ALL U HAVE TO DO IS OPEN UR NICE LITTLE PKG OF TOFFEE, PLACE IT ON A SHALLOW DISH & HEAT IT FOR 10-15 SECONDS IN THE MICROWAVE.  MAKES IT JUST SOFT ENOUGH TO ENJOY!!!!!!  YESTERDAY I RECEIVED THE ONES WITH NUTS AND THEY'RE DELISH TOO!",2,"Positive"
315653,5,"Love these italian ladyfingers. Where we live we can't get them so I am so glad to be able to find them",6,"Positive"
518901,5,"My kids love this cereal.  It doesn't get soggy quickly, and is the best gluten free substitute for Cheerios we have found!  Great snack for car rides as well.",10,"Positive"
196529,5,"I have ordered from Ethans on three separate occasions and I couldn't be happier. The berries have always arrived fresh and exactly on the day I chose. The ""sweet"" effect usually last a good 40 minutes and it's a blast. IT TRULY WORKS! All of my family and friends have been absolutely amazed by it. Don't hesitate to try these, you will not regret it!",4,"Positive"
367891,5,"Nature's way organic extra virgin coconut oil is a great product for the skin and hair. You will love the way it makes your skin feel smooth and soft. this coconut oil makes the hair feel healthy and it smells good.",11,"Positive"
196995,4,"This is a tasty and convenient snack to carry along. I usually bring these with me when I go golfing. Each bar contains 25 grams of carbs, so avoid these if you are on a low carb diet. If you want fiber, then you should probably try one of the fiber-enriched bars, as these contain only 1 gram of fiber. But each bar does have a nice assortment of nuts; almonds, peanuts and sunflower.<br /><br />Coincidentally, I received these from Amazon on Earth Day, and was therefore a little more conscious of how these are packaged. You could easily fit at least two more bars in the box. But we all know the manufacturer wants it to appear that you are getting more than you really are, hence the bigger box.<br /><br />Worth a try!",3,"Positive"
509036,2,"Having grown up near the French border, I've had my share of wonderful Sauces Bearnaises. And as I don't trust myself in making it myself, I often bought all kinds of ready-made concoctions over in Europe. This brand here though is an absolute disappointment. The structure of the sauce is so pasty, that you can actually cut it with a knife. The taste is of a non-descript mayonaise; if it were not for bits of tarragon and chalots, you wouldn't even make out that this is supposed to be something special. I'll certainly not spoil my salmon or steaks with this; a burger might just cover the fatty taste enough with all its other ingredients. Sorry, I feel my money was wasted, especially so after I had some wonderful freshly-made Sauce Bearnaise by a French chef yesterday.",4,"Positive"
37035,5,"Similac Sensitive for fussy and gassy babies is amazing. Our pumpkin loves it! I was afraid to try formula because our baby is breastfeed and had trouble with gassiness from milk products I ate or drank. This was the perfect solution if you are going to try formula for the first time. We haven't had any problems for 3 weeks now. No fussiness, no gassiness, no spit up:o) You hear all the horror stories about formula and how it affects our babies...well this one has been great! We still breastfeed but supplement with formula. Also, make sure when you go to buy this formula you look for Fussy and Gassy...Similac makes another sensitive formula to reduce spit up. This one has an Orange lable and the other one is more of a pinkish orange...like salmon:o)Here's to Happy Eating!",7,"Positive"
318774,5,"My first time using this Jerk rub...I sparingly rubbed this onto both sides of 10 uncooked chicken thighs and placed them in the refrigerator, covered with Saran wrap, for 6 hours. I grilled them on my gas grill using indirect heat, for approximately 45 minutes, turning them every 5-10 minutes. When they were done, they were the best tasting chicken thighs we have ever made, or eaten...anywhere! This rub, is a keeper...It perfectly seasons the chicken to perfection...a perfect blend of flavors that meld together into a very flavorful and unique Jerk treat...never had better! Flavorful Jerk spices...A tad bit hot but, I would describe it as a very mild hot...More flavorful than hot...but, I used it sparingly...I used up about 2/3rds of the 10 ounce jar which means I will be buying another 6 jars at a time, just to ALWAYS have it on hand! This stuff is truly the best and I don't want to be without it!",6,"Positive"
263743,4,"I like the taste, but don't buy this expecting a candy bar. It's really not sweet at all, but I still like it. The diet food claims are pretty ridiculous, this small bar has 230 calories and is a meal replacement, not a diet snack. The product loses a star for false claims.<br /><br />It tastes good, is a convenient meal replacement, and a reasonable price when bought on amazon with subscribe and save.<br /><br />Don't buy it in summer! I bought this a month or so ago and it arrived all melted. When it hardened, the chocolate was all over the inside of the packaging and it was a big mess. I'll have to wait until fall to order these again.",8,"Positive"
332664,5,"I have tried to lose weight for a long, l o n g, time.  Also for a long, l o n g time, I have seen newpaper advertizements for this tea.  It seemed ridiculous to me at first.... I mean, lose weight by DRINKING TEA?  This idea had just about as much credibility to me as some of those sauna belts, (which can help you lose weight for a full 24 hours....after which time it comes back again!)<br /><br />Well, last year I was getting pretty desperate.  I had somehow managed to lose 40 pounds....by drinking only regular tea, instant coffee, and home-made lemonade, and eating only Bird's Eye Vegetables and turkey. (In fact, I have invented the ""Turkey Diet""! It's very simple: Eat Turkey, Fall Asleep (from the tryptophan!).....and if you fall asleep, you can't eat, you see.  A variation, I guess, on the ""Hollywood Diet"", which can be used only on weekends....because most people need to stay awake during the week to go to work!)  Anyway, this diet worked for me....but it was pretty boring....took most of my free time away, and....turkey is expernsive!  I gradually stopped this diet, and gradually got back 20 of those 40 pounds.  I looked desperately for another way to lose weight....but drinking tea to do it just didn't logical....<br /><br />However, no other method presented itself that was as inexpensive as drinking tea....and after all that expensive (but delicious!), turkey, it seemd a good way to go.  Now, this particular tea itself IS quite expensive -- $43 for 4 ounces, (on sale....ouch!)....but the 4 ounces of lose tea would make at least 60 6 ounce cups, (360 ounces...and I'd of course be adding my own water and sweetener)....so I figured, why not?  (Well...because of the possible bad taste, that's why not.  I've tried herbal teas in the past, and -- with the delicious exception of Jasmine Tea -- thoroughly disliked each one.)  But even so, I decided to risk it...I've tasted far worse things than herbal tea, after all....<br /><br />So, about a year ago, I sent away for it.<br /><br />When the Wu-Long tea arrived, (in a lovely little transparent green plastic bag, lined with aluminum foil, giving the impression of a crushed green diamond), I made it and drank it.  Hmmm, (or rather, ""Mmmm!"")  Not bad tasting at all!  It tasted like the best black tea...the kind, (other than Jasmine), that I like the best.  But,,,,as the tea was SO expensive, I decided not to drink it too often....<br /><br />As the owner of a ""healthy refrigerator"", (one LOADED with vitamins, which I take only in emergencies, because I can't afford to keep buying them), I now had this ""healthy tea"", which I put in the refrigerator to keep it fresh), to sort of keep the vitamins company!  I did throughly read the literature that came with the tea, however....and noticed that many people had praised the MEDICINAL qualities of this tea, along with it's weight-loss abilities.  Hmmm....  I decided that I had happily gotten more than I bargained for....a weight-loss tea AND one which helpoed with other health problems.  Nice to get such a bargain -- but, at $43 for 4 ounces of lose tea, it was still quite expensive.  And so, after that first cup, I restrained myself from drinking it, for quite some time.....<br /><br />Actually, I didn't drink another cup until about two weeks ago!  I was beginning to feel as if the minor cut I had gotten the week before had somehow let an infection in, (though the cut itself didn't look infected.)<br /><br />Anyway, I was beginning to feel very, Very, VERY w....e....a...k.....  Two years ago, in fact, I was hospitalized with an infection....the very same infection that killed my mother the month before!  My mother, in the hospital, had said that she ""felt like a vegetable"", and, having gotten the same infection, I knew how accurate that description really was: I was SO weak, then, in fact, I had had trouble raising my arms above my head!  And now I felt it was starting to happen again!  My first thought was to call 911.  But my second thought was, strangely, concentrated on those glowing testimonials I had read from other customers who had used Wu-Long tea.  I figured I'd try to make myself a cup....if the tea didn't work, I could always call 911....  After all, though I felt very weak, I didn't feel totally paralzyed....yet, anyway.  But I knew I had to make and drink that tea fast.....before total weakness engulfed me.  Did I feel up to doing so?  Yes....I F...took my time, I F...I was very careful, and...I F.. I stayed very near the telephone as I made the tea....just in case....<br /><br />I managed to make myself the cup of tea....to wait for it to cool down a bit....and to drink it.  Within an hour, the feeling of weakness had left me!  And, as of this writing....taking place a full two weeks later....the weakness, (and presumably the infection), have not come back!<br /><br />(OH, IF ONLY I HAD HAD THE COURAGE TO BUY THIS TEA ..T W O.. YEARS AGO, AND GIVE IT TO MY WONDERFUL MOTHER!!!!!!)<br /><br />Now, I'm not saying this tea will work miracles for everyone, and in every circumstance.  The tea did NOT transform my looks to those of Princess Grace, (whom I consider the most beautiful woman of all time), and have NOT cured me of a very slight case of Myasthenia Gravis...a neuro-muscular ailment which I have had since the age of four.  I DOUBT very much that it has made me immortal, and I know for a fact that it has NOT granted me super-powers, or the ability to fly, or to transcend time.<br /><br />(No one has ever accused me of not having a good imagination! : )  HOWEVER, UPON DRINKING THAT TEA, MY FEELINGS OF INFECTION, (a feeling of weakness quite different from that of Myasthenia Gravis), DID GO AWAY!  I don't remember what the other testimonals for this tea were....but I'm sure, now, that at least 98% of them are true!<br /><br />Perhaps there is no real ""fountain of youth"".  But this tea...which seems to cure many ailments, and most probably helps one lose weight as well, if taken often enough, seems a very close second.  Ponce de Leon would have been happy with it, I'm sure.  I don't know if it will help everyone...but I do know it helped me, (and probably the other people who gave testimonials, too.)  And that second cup of tea -- even the whole 4 ounces of lose tea -- are certainly less expensive than going to the hospital!  For those on a budget, like me, Wu-Long tea is, it seems, destined to be used as a luxury, and/or in an emergency.  But I really feel it belongs in every home.....just like aspirin does.  And -- for emergency use...PLEASE take the same precautions I did: 1) Be sure you do have the energy to actually make and drink the tea, and 2) Be near a telephone, so you can call 911, in case the tea doesn't work for you.<br /><br />The tea did work for me, in the above circumstance, anyway.  An elixir of life?  Perhaps and perhaps not, depending on the person and the circumstances.  All I know is, that for me, and under the circumstances described above, it certainly seems to have saved mine!",18,"Positive"
53403,5,"These are very good and make a great gluten free and dairy free snack. We are always looking for snacks that are like normal snack and taste good. This one works out great!",16,"Positive"
132899,5,"Great!!!!!!!!!!!!!!!!!!!!!<br /><br />I have ordered it from Amazon twice. The first time the glass jars did not come well protected with bubbles and some of the jars arrived broken, the inside and outside of the package was a complete mess with the tomato dripping all over.<br /><br />I called Amazon and they replaced right away, free of charge, the jars that got here in bad shape.<br /><br />The second time I ordered this product, Amazon was more careful with the packing and all the jars arrived in good shape.<br /><br />My husband and I enjoy this antipasto with wheat crackers as an appetizer before dinner.  Delicious combination of vegetables.",6,"Positive"
456991,5,"I purchased this tea for my sister's birthday present.  We were both enchanted by the display as the hand-tied tea ball unfolded into a lovely flower.  However, the best was yet to come.  Primula teas are delicious.  The green tea is robust with just a subtle hint of jasmine.  Furthermore, you can infuse the flowers three times in a small tea pot.  You will definately want a clear glass tea pot to display these lovely flowers.  I highly recommend this tea to anyone who loves tea.",17,"Positive"
77924,2,"I bought the 3# jar of this popcorn and rated it a 5.  Best popcorn I ever tasted.  But the 1# package (cellophane) was stale.  I can't help but think it is the packaging.  I would not buy the 1# size again.",5,"Positive"
55079,5,"This is a pretty good blend of curry powder. I use it for making West Indian (Trinidad & Tobgo) style curry, and it definitely gets the job done.<br /><br />It is the same as you would get at the grocery, but at a much better price (unless you go to an Indian specialty store).",6,"Positive"
202123,5,"I can get this locally, but for nowhere near the amazingly low price I get it from here.  This a is the real deal when it comes to tuna, and I try to have a serving 4-6 times a month.<br /><br />In the past I have used it in paella, but have grown to love it as a part of a cold plate consisting of the tuna on the side, with a bed of arugula topped with chopped fire-roasted red peppers, chopped red onion, sliced vine-ripened tomatoes and fresh black olives - drizzled with <a href=""http://www.amazon.com/gp/product/B00451SCUU"">Badia Olive Oil Extra Virgin, 33.81-Ounce (Pack of 3)</a> and seasoned with ground black pepper and sea salt. But I digress ... this is high quality tuna and nothing like the typical fare found on US supermarket shelves. If you love tuna you will love this, and the price is incredible.",10,"Positive"
348660,5,"Not only does this tea cleanse your bowels, but you just feel good.  I really believe that it does remove toxins from your system.  After using it for 2-3 days straight, you just feel so good ... kinda light and fluffy feeling.  Good stuff!",11,"Positive"
187870,1,"My premie were on this for 3 weeks and Mylicon, no improvement, I'm sure different babies have different reaction to formula, but this didn't work for mine at all.",1,"Positive"
192182,4,"This tasteful bitters make an even better Old Fashioned. I would buy this product again.  Very yummy and a great addition to any drink.",8,"Positive"
270273,5,"I love these multiple syrups because they give me a chance to try new flavors while enjoying traditional ones that I know I love.<br /><br />The gingerbread is a bit potent and I haven't tried the peppermint yet, but I will.  They're a great economical way to spruce up your coffee without going to the wildly expensive coffee shops!",13,"Positive"
110738,5,"Excellent coffee - very strong-bold - one of those little packets will make 2 cups for me - so that's about 50 cents a cup - good deal.",10,"Positive"
350483,5,"I really enjoy this peppermint tea.  It has a nice light flavor which I enjoy drinking after dinner or when I have a cold.  I first found ""Tao of Tea"" when I was searching for single ingredient teas, which are surprisingly hard to find.  I there are common ingredients to many mixed teas that I cannot consume to I am very thankful for the single ingredient teas.  It is also nice to mix a few single ingredient teas to make my own blends which I KNOW that I can consume all the ingredients. The fact that these are organic is a plus!",11,"Positive"
